Country Name,Country Code,Series Name,Series Code,2023 [YR2023]
Lebanon,LBN,Urban population (% of total population),SP.URB.TOTL.IN.ZS,89.432
Lebanon,LBN,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,..
Lebanon,LBN,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,221.341644023365
Lebanon,LBN,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..
Libya,LBY,GDP (current US$),NY.GDP.MKTP.CD,50491722445.7773
Libya,LBY,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,-1.67258994589184
Libya,LBY,GDP per capita (current US$),NY.GDP.PCAP.CD,7329.97654106843
Libya,LBY,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,..
Libya,LBY,"Population, total",SP.POP.TOTL,6888388
Libya,LBY,Urban population (% of total population),SP.URB.TOTL.IN.ZS,81.606
Libya,LBY,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,..
Libya,LBY,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2.37317531435169
Libya,LBY,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..
Lithuania,LTU,GDP (current US$),NY.GDP.MKTP.CD,77836396962.772
Lithuania,LTU,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,-0.336086244470295
Lithuania,LTU,GDP per capita (current US$),NY.GDP.PCAP.CD,27102.7815282971
Lithuania,LTU,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,..
Lithuania,LTU,"Population, total",SP.POP.TOTL,2871897
Lithuania,LTU,Urban population (% of total population),SP.URB.TOTL.IN.ZS,68.694
Lithuania,LTU,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,..
Lithuania,LTU,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,9.11731962390475
Lithuania,LTU,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,6.841
Luxembourg,LUX,GDP (current US$),NY.GDP.MKTP.CD,85755006123.5976
Luxembourg,LUX,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,-1.09572361576994
Luxembourg,LUX,GDP per capita (current US$),NY.GDP.PCAP.CD,128259.402583282
Luxembourg,LUX,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,..
Luxembourg,LUX,"Population, total",SP.POP.TOTL,668606
Luxembourg,LUX,Urban population (% of total population),SP.URB.TOTL.IN.ZS,92.078
Luxembourg,LUX,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,..
Luxembourg,LUX,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,3.74140361983136
Luxembourg,LUX,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,5.184
"Macao SAR, China",MAC,GDP (current US$),NY.GDP.MKTP.CD,47061843715.8565
"Macao SAR, China",MAC,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,80.5342159956893
"Macao SAR, China",MAC,GDP per capita (current US$),NY.GDP.PCAP.CD,66835.0643341913
"Macao SAR, China",MAC,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,..
"Macao SAR, China",MAC,"Population, total",SP.POP.TOTL,704149
"Macao SAR, China",MAC,Urban population (% of total population),SP.URB.TOTL.IN.ZS,100
"Macao SAR, China",MAC,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,..
"Macao SAR, China",MAC,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,..
"Macao SAR, China",MAC,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..
Middle East & North Africa,MEA,GDP (current US$),NY.GDP.MKTP.CD,4287684126920.01
Middle East & North Africa,MEA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1.78003975349195
Middle East & North Africa,MEA,GDP per capita (current US$),NY.GDP.PCAP.CD,8561.88648477206
Middle East & North Africa,MEA,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,..
Middle East & North Africa,MEA,"Population, total",SP.POP.TOTL,500787313
Middle East & North Africa,MEA,Urban population (% of total population),SP.URB.TOTL.IN.ZS,66.3723417866259
Middle East & North Africa,MEA,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,..
Middle East & North Africa,MEA,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,4.22535211267609
Middle East & North Africa,MEA,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..
Middle East & North Africa (excluding high income),MNA,GDP (current US$),NY.GDP.MKTP.CD,1646554468701.67
Middle East & North Africa (excluding high income),MNA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2.72709435668992
Middle East & North Africa (excluding high income),MNA,GDP per capita (current US$),NY.GDP.PCAP.CD,3821.57895660603
Middle East & North Africa (excluding high income),MNA,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,..
Middle East & North Africa (excluding high income),MNA,"Population, total",SP.POP.TOTL,430857111
Middle East & North Africa (excluding high income),MNA,Urban population (% of total population),SP.URB.TOTL.IN.ZS,62.807282598323
Middle East & North Africa (excluding high income),MNA,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,..
Middle East & North Africa (excluding high income),MNA,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,7.70665764216232
Middle East & North Africa (excluding high income),MNA,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..
Middle East & North Africa (IDA & IBRD countries),TMN,GDP (current US$),NY.GDP.MKTP.CD,1629170225345.52
Middle East & North Africa (IDA & IBRD countries),TMN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2.80281277221705
Middle East & North Africa (IDA & IBRD countries),TMN,GDP per capita (current US$),NY.GDP.PCAP.CD,3827.11624026457
Middle East & North Africa (IDA & IBRD countries),TMN,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,..
Middle East & North Africa (IDA & IBRD countries),TMN,"Population, total",SP.POP.TOTL,425691336
Middle East & North Africa (IDA & IBRD countries),TMN,Urban population (% of total population),SP.URB.TOTL.IN.ZS,62.6279910334468
Middle East & North Africa (IDA & IBRD countries),TMN,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,..
Middle East & North Africa (IDA & IBRD countries),TMN,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,9.32217375928322
Middle East & North Africa (IDA & IBRD countries),TMN,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..
Malawi,MWI,GDP (current US$),NY.GDP.MKTP.CD,14084341062.3675
Malawi,MWI,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1.53964171231864
Malawi,MWI,GDP per capita (current US$),NY.GDP.PCAP.CD,672.869702222595
Malawi,MWI,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,..
Malawi,MWI,"Population, total",SP.POP.TOTL,20931751
Malawi,MWI,Urban population (% of total population),SP.URB.TOTL.IN.ZS,18.28
Malawi,MWI,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,..
Malawi,MWI,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,28.7897428247298
Malawi,MWI,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..
Malaysia,MYS,GDP (current US$),NY.GDP.MKTP.CD,399648828546.504
Malaysia,MYS,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,3.68028218563347
Malaysia,MYS,GDP per capita (current US$),NY.GDP.PCAP.CD,11648.6741574144
Malaysia,MYS,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,..
Malaysia,MYS,"Population, total",SP.POP.TOTL,34308525
Malaysia,MYS,Urban population (% of total population),SP.URB.TOTL.IN.ZS,78.716
Malaysia,MYS,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,3.62725496292114
Malaysia,MYS,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2.48886560125754
Malaysia,MYS,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..
Malta,MLT,GDP (current US$),NY.GDP.MKTP.CD,20956999452.4317
Malta,MLT,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,5.61392778297829
Malta,MLT,GDP per capita (current US$),NY.GDP.PCAP.CD,37882.2651856816
Malta,MLT,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,..
Malta,MLT,"Population, total",SP.POP.TOTL,553214
Malta,MLT,Urban population (% of total population),SP.URB.TOTL.IN.ZS,94.941
Malta,MLT,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,..
Malta,MLT,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,5.09396758978883
Malta,MLT,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,3.11
Mauritius,MUS,GDP (current US$),NY.GDP.MKTP.CD,14397127281.3829
Mauritius,MUS,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,6.95228798595431
Mauritius,MUS,GDP per capita (current US$),NY.GDP.PCAP.CD,11416.858992993
Mauritius,MUS,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,..
Mauritius,MUS,"Population, total",SP.POP.TOTL,1261041
Mauritius,MUS,Urban population (% of total population),SP.URB.TOTL.IN.ZS,40.867
Mauritius,MUS,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,4.56763982772827
Mauritius,MUS,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,7.05298238454743
Mauritius,MUS,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,5.571
Mexico,MEX,GDP (current US$),NY.GDP.MKTP.CD,1788886821046.81
Mexico,MEX,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,3.22873675559163
Mexico,MEX,GDP per capita (current US$),NY.GDP.PCAP.CD,13926.1136190914
Mexico,MEX,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,..
Mexico,MEX,"Population, total",SP.POP.TOTL,128455567
Mexico,MEX,Urban population (% of total population),SP.URB.TOTL.IN.ZS,81.582
Mexico,MEX,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,..
Mexico,MEX,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,5.52796087314389
Mexico,MEX,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,2.765
Moldova,MDA,GDP (current US$),NY.GDP.MKTP.CD,16539436547.295
Moldova,MDA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,0.78324270969388
Moldova,MDA,GDP per capita (current US$),NY.GDP.PCAP.CD,6650.64795654292
Moldova,MDA,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,..
Moldova,MDA,"Population, total",SP.POP.TOTL,2486891
Moldova,MDA,Urban population (% of total population),SP.URB.TOTL.IN.ZS,43.373
Moldova,MDA,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,6.25268602371216
Moldova,MDA,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,13.4170104381299
Moldova,MDA,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,1.555
Mongolia,MNG,GDP (current US$),NY.GDP.MKTP.CD,19872180369.6275
Mongolia,MNG,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,7.02299187499851
Mongolia,MNG,GDP per capita (current US$),NY.GDP.PCAP.CD,5764.80281276063
Mongolia,MNG,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,..
Mongolia,MNG,"Population, total",SP.POP.TOTL,3447157
Mongolia,MNG,Urban population (% of total population),SP.URB.TOTL.IN.ZS,69.089
Mongolia,MNG,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,3.74101543426514
Mongolia,MNG,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,10.3475831314339
Mongolia,MNG,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,5.178
Montenegro,MNE,GDP (current US$),NY.GDP.MKTP.CD,7404541964.50779
Montenegro,MNE,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,5.98190321595602
Montenegro,MNE,GDP per capita (current US$),NY.GDP.PCAP.CD,12016.907421906
Montenegro,MNE,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,..
Montenegro,MNE,"Population, total",SP.POP.TOTL,616177
Montenegro,MNE,Urban population (% of total population),SP.URB.TOTL.IN.ZS,68.502
Montenegro,MNE,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,..
Montenegro,MNE,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,8.58476910455403
Montenegro,MNE,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..
Morocco,MAR,GDP (current US$),NY.GDP.MKTP.CD,141109373209.414
Morocco,MAR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,3.17794683511849
Morocco,MAR,GDP per capita (current US$),NY.GDP.PCAP.CD,3672.1123046875
Morocco,MAR,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,..
Morocco,MAR,"Population, total",SP.POP.TOTL,37840044
Morocco,MAR,Urban population (% of total population),SP.URB.TOTL.IN.ZS,65.121
Morocco,MAR,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,6.02096939086914
Morocco,MAR,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,6.09114152504141
Morocco,MAR,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..
Mozambique,MOZ,GDP (current US$),NY.GDP.MKTP.CD,20624597846.5495
Mozambique,MOZ,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,5.00002417303148
Mozambique,MOZ,GDP per capita (current US$),NY.GDP.PCAP.CD,608.442707550256
Mozambique,MOZ,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,..
Mozambique,MOZ,"Population, total",SP.POP.TOTL,33897354
Mozambique,MOZ,Urban population (% of total population),SP.URB.TOTL.IN.ZS,38.753
Mozambique,MOZ,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,..
Mozambique,MOZ,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,7.12697482131851
Mozambique,MOZ,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..
North America,NAC,GDP (current US$),NY.GDP.MKTP.CD,29509296092073.6
North America,NAC,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2.42961669734257
North America,NAC,GDP per capita (current US$),NY.GDP.PCAP.CD,78675.4809268757
North America,NAC,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,..
North America,NAC,"Population, total",SP.POP.TOTL,375076145
North America,NAC,Urban population (% of total population),SP.URB.TOTL.IN.ZS,83.1473106205994
North America,NAC,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,..
North America,NAC,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,3.99766999081457
North America,NAC,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,3.84193666870771
Namibia,NAM,GDP (current US$),NY.GDP.MKTP.CD,12351024843.7467
Namibia,NAM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,4.1599857377939
Namibia,NAM,GDP per capita (current US$),NY.GDP.PCAP.CD,4742.78382677745
Namibia,NAM,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,..
Namibia,NAM,"Population, total",SP.POP.TOTL,2604172
Namibia,NAM,Urban population (% of total population),SP.URB.TOTL.IN.ZS,54.886
Namibia,NAM,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,9.04451274871826
Namibia,NAM,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,5.87993463284275
Namibia,NAM,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..
Nepal,NPL,GDP (current US$),NY.GDP.MKTP.CD,40908073366.8455
Nepal,NPL,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1.95254463264347
Nepal,NPL,GDP per capita (current US$),NY.GDP.PCAP.CD,1324.03198433372
Nepal,NPL,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,..
Nepal,NPL,"Population, total",SP.POP.TOTL,30896590
Nepal,NPL,Urban population (% of total population),SP.URB.TOTL.IN.ZS,21.903
Nepal,NPL,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,3.68125796318054
Nepal,NPL,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,7.11475951738199
Nepal,NPL,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..
Netherlands,NLD,GDP (current US$),NY.GDP.MKTP.CD,1118124749886.29
Netherlands,NLD,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,0.116008634532122
Netherlands,NLD,GDP per capita (current US$),NY.GDP.PCAP.CD,62536.7320298151
Netherlands,NLD,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,..
Netherlands,NLD,"Population, total",SP.POP.TOTL,17879488
Netherlands,NLD,Urban population (% of total population),SP.URB.TOTL.IN.ZS,93.179
Netherlands,NLD,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,..
Netherlands,NLD,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,3.83839354342808
Netherlands,NLD,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,3.537
New Caledonia,NCL,GDP (current US$),NY.GDP.MKTP.CD,..
New Caledonia,NCL,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,..
New Caledonia,NCL,GDP per capita (current US$),NY.GDP.PCAP.CD,..
New Caledonia,NCL,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,..
New Caledonia,NCL,"Population, total",SP.POP.TOTL,267940
New Caledonia,NCL,Urban population (% of total population),SP.URB.TOTL.IN.ZS,72.719
New Caledonia,NCL,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,..
New Caledonia,NCL,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,..
New Caledonia,NCL,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..
New Zealand,NZL,GDP (current US$),NY.GDP.MKTP.CD,253465703232.146
New Zealand,NZL,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,0.632242361629224
New Zealand,NZL,GDP per capita (current US$),NY.GDP.PCAP.CD,48527.828920018
New Zealand,NZL,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,..
New Zealand,NZL,"Population, total",SP.POP.TOTL,5223100
New Zealand,NZL,Urban population (% of total population),SP.URB.TOTL.IN.ZS,86.985
New Zealand,NZL,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,..
New Zealand,NZL,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,5.73316283034957
New Zealand,NZL,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,3.729
Nigeria,NGA,GDP (current US$),NY.GDP.MKTP.CD,362814951696.073
Nigeria,NGA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2.86021499108364
Nigeria,NGA,GDP per capita (current US$),NY.GDP.PCAP.CD,1621.12351497744
Nigeria,NGA,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,..
Nigeria,NGA,"Population, total",SP.POP.TOTL,223804632
Nigeria,NGA,Urban population (% of total population),SP.URB.TOTL.IN.ZS,54.283
Nigeria,NGA,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,..
Nigeria,NGA,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,24.6595502031139
Nigeria,NGA,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..
Northern Mariana Islands,MNP,GDP (current US$),NY.GDP.MKTP.CD,..
Northern Mariana Islands,MNP,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,..
Northern Mariana Islands,MNP,GDP per capita (current US$),NY.GDP.PCAP.CD,..
Northern Mariana Islands,MNP,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,..
Northern Mariana Islands,MNP,"Population, total",SP.POP.TOTL,49796
Northern Mariana Islands,MNP,Urban population (% of total population),SP.URB.TOTL.IN.ZS,92.076
Northern Mariana Islands,MNP,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,..
Northern Mariana Islands,MNP,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,..
Northern Mariana Islands,MNP,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..
Norway,NOR,GDP (current US$),NY.GDP.MKTP.CD,485513316503.63
Norway,NOR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,0.514118226595343
Norway,NOR,GDP per capita (current US$),NY.GDP.PCAP.CD,87961.7806135072
Norway,NOR,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,..
Norway,NOR,"Population, total",SP.POP.TOTL,5519594
Norway,NOR,Urban population (% of total population),SP.URB.TOTL.IN.ZS,83.995
Norway,NOR,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,..
Norway,NOR,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,5.51784987104659
Norway,NOR,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,3.573
Oman,OMN,GDP (current US$),NY.GDP.MKTP.CD,108192457737.321
Oman,OMN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1.29999999999998
Oman,OMN,GDP per capita (current US$),NY.GDP.PCAP.CD,23295.3299592198
Oman,OMN,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,..
Oman,OMN,"Population, total",SP.POP.TOTL,4644384
Oman,OMN,Urban population (% of total population),SP.URB.TOTL.IN.ZS,88.4
Oman,OMN,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,..
Oman,OMN,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,0.942793224672423
Oman,OMN,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..
Other small states,OSS,GDP (current US$),NY.GDP.MKTP.CD,234402049500.765
Other small states,OSS,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2.47994745829881
Other small states,OSS,GDP per capita (current US$),NY.GDP.PCAP.CD,16459.966187197
Other small states,OSS,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,..
Other small states,OSS,"Population, total",SP.POP.TOTL,14240737
Other small states,OSS,Urban population (% of total population),SP.URB.TOTL.IN.ZS,59.4806182725655
Other small states,OSS,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,..
Other small states,OSS,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,4.22934419929261
Other small states,OSS,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..
Papua New Guinea,PNG,GDP (current US$),NY.GDP.MKTP.CD,30932496249.7917
Papua New Guinea,PNG,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2.68101048379781
Papua New Guinea,PNG,GDP per capita (current US$),NY.GDP.PCAP.CD,2994.4533269188
Papua New Guinea,PNG,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,..
Papua New Guinea,PNG,"Population, total",SP.POP.TOTL,10329931
Papua New Guinea,PNG,Urban population (% of total population),SP.URB.TOTL.IN.ZS,13.723
Papua New Guinea,PNG,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,..
Papua New Guinea,PNG,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2.29869991296791
Papua New Guinea,PNG,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..
Pakistan,PAK,GDP (current US$),NY.GDP.MKTP.CD,338368455317.876
Pakistan,PAK,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,-0.00485526939898762
Pakistan,PAK,GDP per capita (current US$),NY.GDP.PCAP.CD,1407.02135059495
Pakistan,PAK,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,..
Pakistan,PAK,"Population, total",SP.POP.TOTL,240485658
Pakistan,PAK,Urban population (% of total population),SP.URB.TOTL.IN.ZS,38.04
Pakistan,PAK,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,1.86864340305328
Pakistan,PAK,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,30.7681280657005
Pakistan,PAK,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..
Paraguay,PRY,GDP (current US$),NY.GDP.MKTP.CD,42956263543.9482
Paraguay,PRY,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,4.71412407945468
Paraguay,PRY,GDP per capita (current US$),NY.GDP.PCAP.CD,6260.45519099666
Paraguay,PRY,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,..
Paraguay,PRY,"Population, total",SP.POP.TOTL,6861524
Paraguay,PRY,Urban population (% of total population),SP.URB.TOTL.IN.ZS,63.149
Paraguay,PRY,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,3.40649008750916
Paraguay,PRY,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,4.63202285403356
Paraguay,PRY,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,5.794
Peru,PER,GDP (current US$),NY.GDP.MKTP.CD,267603248655.253
Peru,PER,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,-0.55018230632048
Peru,PER,GDP per capita (current US$),NY.GDP.PCAP.CD,7789.87097514036
Peru,PER,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,..
Peru,PER,"Population, total",SP.POP.TOTL,34352719
Peru,PER,Urban population (% of total population),SP.URB.TOTL.IN.ZS,78.922
Peru,PER,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,4.23516988754272
Peru,PER,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,6.45561348369586
Peru,PER,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,4.899
Philippines,PHL,GDP (current US$),NY.GDP.MKTP.CD,437146372729.942
Philippines,PHL,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,5.54585117087767
Philippines,PHL,GDP per capita (current US$),NY.GDP.PCAP.CD,3725.55120488081
Philippines,PHL,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,..
Philippines,PHL,"Population, total",SP.POP.TOTL,117337368
Philippines,PHL,Urban population (% of total population),SP.URB.TOTL.IN.ZS,48.287
Philippines,PHL,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,3.62368631362915
Philippines,PHL,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,5.97802515541409
Philippines,PHL,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..
Poland,POL,GDP (current US$),NY.GDP.MKTP.CD,811229100687.566
Poland,POL,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,0.160586011025046
Poland,POL,GDP per capita (current US$),NY.GDP.PCAP.CD,22112.861574706
